No.,FI/ファセット,ドット,説明,補足説明,関連分野,テーマコード
394,G06F3/08,2,個別的な記録担体たとえばせん孔カードからのデジタル入力またはこのような記録担体へのデジタル出力［２００６．０１］,"【ＩＰＣタイトル】 from or to individual record carriers, e.g. punched card [1, 2006.01] この分類には付与せず下位の適当な分類に付与。 個別的とはカード（ＩＣカード）、光ディスク等固有の記憶坦体のこと あまり運用されていない、ＦＤＤにスマートカードを差し込んで使う等どうにもならないときのみ付与 ほとんど副運用、Ｇ０６Ｋ１９、Ｇ０６Ｋ１７で取らないものを取っている 個別記録担体に固有のＩ／Ｏ制御でそれぞれの担体側のテーマでやらないインターフェイス技術に付与 Ｇ０６Ｆ３／０６も合わせて付与検討","５Ｎ０２G06K17/00-19/00ＩＣカード ５Ｎ０１G06K1/00、G06K7/00ディジタル記録、 ５Ｑ０１G11B動的情報記録 ５Ｂ０１４G06F13/12,330@P仮想記憶。SANにおけるストレージの仮想化はG06F13/10,340@A ５Ｎ０１G06F12/08,501ディスクキャッシュ ５Ｎ　G06F16/00ファイルシステム ５Ｎ　G06F16/14,100ファイル名の仮想化 ５Ｎ０３G11C29/00半導体ディスクの誤動作防止 ２Ｔ０３B42D15/10,521ＩＣカード",5B065
395,G06F3/08@A,0,カ－ドとの入出力制御,G06F3/08@Cに分類されない、カードとの入出力制御。「バーコード記録カードとの入出力制御」、「磁気記録カードとの入出力制御」、「穿孔記録カードとの入出力制御」,G06F3/08のその他欄も参照,5B065
396,G06F3/08@C,1,ＩＣカ－ドとの入出力制御,ＩＣカードとの入出力制御に関する事項。 基本的にG06K17/00主,"５Ｎ０２G06K17/00-19/00ＩＣカード ５Ｎ０１G06K1/00、G06K7/00ディジタル記録 ２Ｔ０３B42D15/10,521ＩＣカード",5B065
397,G06F3/08@E,0,磁気デイスク装置以外のデイスク装置，例．磁気バブルデイスク装置，仮想デイスク装置，との入出力制御〔ｃｆ．Ｆ３／０６，３０２Ａ，Ｆ１２／００，３０１Ｚ〕〔磁気バブルデイスク装置はＨに移行〕,G06F3/08@F-Hに分類されない事項及びそれらに共通する事項。入出力制御に関する文献のみに付与。,"５Ｂ０１４G06F13/12,330@P仮想記憶。 SANにおけるストレージの仮想化はG06F13/10,340@A ５Ｎ　G06F16/188仮想ファイルシステム ５Ｎ　G06F16/14,100ファイル名の仮想化",5B065
398,G06F3/08@F,1,光デイスク装置，例．追記型記憶装置，との入出力制御,追記型記録媒体の「ファイルシステム」に関するものはG06F16/18が主分類 基本付与せず。,５Ｑ０１G11B動的情報記録G06F17/00,5B065
399,G06F3/08@H,1,半導体デイスク装置〔「磁気バブルデイスク装置」を含む〕との入出力制御,半導体メモリなどの静的記憶装置をディスク装置と同等に扱うもの。 ファイルシステムに関するものは、G06F16/00が優先。,半導体ディスク装置の誤動作防止関係は、G06F12/16又はG11C29/00が優先。 静的記憶装置自体はG11C。,5B065
400,G06F3/08@Z,0,その他のもの,G06F3/08@A-Hに分類されない事項及びそれらに共通する事項。基本付与せず。,-,5B065
401,G06F3/09,1,タイプライターへのデジタル出力［２００６．０１］,"【ＩＰＣタイトル】 Digital output to typewriters [3, 2006.01] タイプライターとのインタフェースに関連する古い技術。 ・タイプライターと記載されているときに、分類する。 ・タイプライターと印字ユニットとの差は、明細書中にタイプライターとあれば、G06F3/09に分類をつけ、G06F3/12にも分類を付与する。なお、G06F3/12の方を優先させる。",-,5B021
402,G06F3/12,1,印字ユニットへのデジタル出力［２００６．０１］,"【ＩＰＣタイトル】 Digital output to print unit (arrangements for producing a permanent visual presentation of the output data using printers G06K 15/02) [1, 2006.01] ・ホストコンピュータからプリンタへの出力、及びプリンタからコンピュータへの出力に特徴のあるもの。 ・印字ユニットへデジタル出力するために行われる様々な制御手段（方法）。 ・プリンタとコンピュータとの接続はローカル、ＬＡＮ、インターネットなどを含む。 （ＸＹプロッタは、G06F3/13、表示はG06F3/14－G06F3/153） ・プリントサーバ等は、G06F3/12が主分類。 ・プリンタの構造、プリンタそのものの制御等、プリンタ側に特徴のあるものは、B41J5;2C187プリンティングのための記録情報の処理、B41J29;2C061付属装置、全体制御が主分類。 ・文書・テキスト編集自体（ワープロ）は、G06F17/21以降が主分類。特に、文書印刷制御はG06F17/21,566;5B109が主分類。 ・イメージデ－タの編集、画像処理自体はG06T1/00が主分類。 ・複写機の場合、計算機処理データのプリント出力が明示されるデ－タの処理の場合であって、構造、制御に関係のない場合には、分類を付与するが、主か副かは、上記の説明などによる。複写機自体はG03Gが主分類。 ・文字フォント自体は、一般G09G、プリンタ特有B41Jが主分類であり、G06F3/12には分類を付与しない。ただし、コンピュータ側からプリンタ側にフォントデ－タを送る場合等は付与する。 ・読み取り装置とプリンタの組み合わせは、G06K17/が主分類。必要に応じて副分類を付与する。 ・スキャナを含むシステムは、H04N1/00,107;5C062が主分類。 ・文書イメージファイリングは、G06T1/00,200;5B050が主分類。","・１以上の遠方ステーションからのデジタル入力またはそのようなステーションへのデジタル出力G06F13/00,351 ・プリンタ装置B41J ・ファクシミリH04N ・ワープロG06F17/21 ・３ＤプリンタB29C67/00、B05C ・イメージ処理、作成G06T1/00 ・出力データの表示G06K15/00",5B021
403,"G06F3/12,301",2,印刷システムへのインタフェースに特徴のあるもの,ホスト（または複数のホスト）とプリンタデバイス（または複数のプリンタデバイス）との間のインターフェース、または、印刷ジョブを準備し、プリンタに送信して印刷する技術。,-,5B021
404,"G06F3/12,302",3,特定の目的または効果を達成しようとするもの,"[課題や目的・効果の分類] 目的・効果が、G06F3/12,303-3/12,322の何れにも該当しない特殊な観点のものに付与する。（印刷ジョブの実行、印刷装置の管理に関係しない目的・効果であるもの。）",-,5B021
405,"G06F3/12,303",4,印刷ジョブの管理を改善または容易にするためのもの,"[課題や目的・効果の分類] 目的・効果が、印刷ジョブの管理、または、装置の管理を改善または容易にするためのもののうち、G06F3/12,304-3/12,309に該当しないものに付与する。",-,5B021
406,"G06F3/12,304",5,ユーザあるいはオペレータに印刷ジョブを実行させるにあたって，複雑な操作をさせないようにするためのもの，例．印刷ジョブのプリセット，印刷ジョブの自動実行または認証カードの使用,[課題や目的・効果の分類] 印刷ジョブの実行や、装置の管理に際して、ユーザに複雑な操作をさせないようにするためのものに付与する。,-,5B021
407,"G06F3/12,305",5,印刷ジョブの設定を補助または援助することにより設定をやりやすくするためのもの，例．設定のカスタマイズ，ガイダンス，コンフリクトの通知またはジョブチケットの使用,[課題や目的・効果の分類] 詳細な設定を行う際に、設定を補助・支援することにより、設定をやりやすくするためのものに付与する。,-,5B021
408,"G06F3/12,306",5,入力データのフォーマット，印刷ジョブのフォーマットまたは印刷ジョブの種類をフレキシブルに適応させるためのもの，例．フォーマットの変換,[課題や目的・効果の分類] データのフォーマットや種類に依存せずに印刷するためのものに付与する。,-,5B021
409,"G06F3/12,307",5,印刷ジョブの送信後にユーザへ印刷結果を通知するためのもの,[課題や目的・効果の分類] 印刷ジョブの送信後に、ユーザに対して、印刷結果や印刷ジョブに関する情報を通知するためのものに付与する。,-,5B021
410,"G06F3/12,308",5,印刷の品質を向上させるためのもの，例．試し印刷，印刷プレビューまたは画質調整,[課題や目的・効果の分類] 印刷出力の品質を向上させるためのもの、印刷出力をユーザが意図したものに適合させるためのものに付与する。,-,5B021
411,"G06F3/12,309",5,旧い印刷プロトコルの装置を新しい印刷システムに接続して印刷するためのもの，例．通信プロトコルの変換または拡張，機能の拡張,[課題や目的・効果の分類] クライアントまたはプリンタが所定の印刷プロトコルに対応していない場合、または印刷システムが更新された場合であっても、印刷プロトコルの変換や、機能の拡張などにより、印刷処理を実行させるためのものに付与する。,-,5B021
412,"G06F3/12,310",4,装置の障害，消耗品の不足または通信エラーを検出，予測またはリカバリーするためのもの,[課題や目的・効果の分類] 装置の障害、消耗品の不足、通信エラーを検出・予測・リカバリーするためのものに付与する。ユーザによるリカバリーの案内（表示）を行うためのものにも付与する。障害や消耗品の不足を回避するためのものにも付与する。,-,5B021
413,"G06F3/12,311",4,印刷処理の性能を向上させるためのもの,"[課題や目的・効果の分類] 印刷処理を高速化させるためのもの、印刷が完了するまでの時間を短縮させるためのもののうち、G06F3/12,312-3/12,317に該当しないものに付与する。",-,5B021
414,"G06F3/12,312",5,印刷ジョブの投入から，プリンタにおいて印刷が開始されるまでの時間を短縮するためのもの,"[課題や目的・効果の分類] 印刷ジョブの実行を開始してからプリンタにおいて実際に印刷を開始するまでの時間を短縮するためのもののうち、G06F3/12,313-3/12,314に該当しないものに付与する。印刷ジョブの送信の際の通信時間を短縮するためのものにも付与する。",-,5B021
415,"G06F3/12,313",6,印刷ジョブが一時的に蓄積される装置または印刷が実行されるプリンタにおいて，印刷が開始されるまでの時間を短縮するためのもの,[課題や目的・効果の分類] プリンタやサーバなどの、印刷ジョブが一時的に蓄積される装置において、印刷処理の時間を短縮するためのものに付与する。,-,5B021
416,"G06F3/12,314",6,印刷ジョブを送信する側の装置において，送信が開始されるまでの時間を短縮するためのもの,[課題や目的・効果の分類] コンピュータやサーバなどの、印刷ジョブを送信する装置において、印刷ジョブの送信までの処理時間を短縮するためのものに付与する。,-,5B021
